,YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM_1,DIST_DIRECT_KM,DIST_ACHIEVED_KM_1
549371,2024,1,JAN,2024-01-02,North Macedonia,State (FIR),SCR,56575,56430.4,54766.15
549372,2024,1,JAN,2024-01-02,Norway,State (FIR),CPF,363306,362000.62,359782.12
549373,2024,1,JAN,2024-01-02,Norway,State (FIR),FTFM,362723,359561.89,356204.62
549374,2024,1,JAN,2024-01-02,Norway,State (FIR),SCR,343702,340709.17,337521.84
549375,2024,1,JAN,2024-01-02,Poland,State (FIR),CPF,550470,549013.35,526698.7
549376,2024,1,JAN,2024-01-02,Poland,State (FIR),FTFM,562389,555740.6,527677.41
549377,2024,1,JAN,2024-01-02,Poland,State (FIR),SCR,537651,531494.29,506263.48
549378,2024,1,JAN,2024-01-02,Portugal (Continental),State (FIR),CPF,832117,830081.67,820497.02
549379,2024,1,JAN,2024-01-02,Portugal (Continental),State (FIR),FTFM,826935,823971.69,811837.69
549380,2024,1,JAN,2024-01-02,Portugal (Continental),State (FIR),SCR,819022,816728.17,805603.91
549381,2024,1,JAN,2024-01-02,Romania,State (FIR),CPF,790100,789248.24,763702.18
549382,2024,1,JAN,2024-01-02,Romania,State (FIR),SCR,724176,722599.94,696572.3
549383,2024,1,JAN,2024-01-02,Romania,State (FIR),FTFM,782784,781088.72,752621.47
549384,2024,1,JAN,2024-01-02,SES Area (RP2),Area (FIR),CPF,20770262,20404927.46,20212366.69
549385,2024,1,JAN,2024-01-02,SES Area (RP2),Area (FIR),FTFM,20875331,20268376.39,20023614.47
549386,2024,1,JAN,2024-01-02,SES Area (RP2),Area (FIR),SCR,20368059,19802528.28,19568890.84
549387,2024,1,JAN,2024-01-02,SES Area (RP3),Area (FIR),FTFM,19266701,18732409.27,18495627.82
549388,2024,1,JAN,2024-01-02,SES Area (RP3),Area (FIR),CPF,19147760,18837115.47,18650013.6
549389,2024,1,JAN,2024-01-02,SES Area (RP3),Area (FIR),SCR,18815535,18317200.39,18091860.86
549390,2024,1,JAN,2024-01-02,SW FAB,FAB (FIR),SCR,3632211,3561920.42,3506287.41
549391,2024,1,JAN,2024-01-02,SW FAB,FAB (FIR),CPF,3653256,3609464.45,3561089.58
549392,2024,1,JAN,2024-01-02,SW FAB,FAB (FIR),FTFM,3661418,3586389.3,3528682.4
549393,2024,1,JAN,2024-01-02,Serbia and Montenegro,State (FIR),CPF,419031,418365.23,412799.49
549394,2024,1,JAN,2024-01-02,Serbia and Montenegro,State (FIR),FTFM,416316,415125.36,407431.07
549395,2024,1,JAN,2024-01-02,Serbia and Montenegro,State (FIR),SCR,403853,402858.75,395825.38
549396,2024,1,JAN,2024-01-02,Slovakia,State (FIR),CPF,148131,147831.45,142181.28
549397,2024,1,JAN,2024-01-02,Slovakia,State (FIR),FTFM,148620,148227.34,141370.19
549398,2024,1,JAN,2024-01-02,Slovakia,State (FIR),SCR,140430,139997.89,133737.56
549399,2024,1,JAN,2024-01-02,Slovenia,State (FIR),CPF,90469,90413.81,89354.76
549400,2024,1,JAN,2024-01-02,Slovenia,State (FIR),FTFM,90229,90180.1,88874.1
549401,2024,1,JAN,2024-01-02,Slovenia,State (FIR),SCR,90247,90213.77,88990.69
549402,2024,1,JAN,2024-01-02,Spain,State (FIR),CPF,2825075,2790271.06,2744386.47
549403,2024,1,JAN,2024-01-02,Spain,State (FIR),FTFM,2839076,2776055.0,2721305.32
549404,2024,1,JAN,2024-01-02,Spain,State (FIR),SCR,2812627,2753215.6,2700102.59
549405,2024,1,JAN,2024-01-02,Spain (Canarias),State (FIR),FTFM,385519,376588.23,366639.53
549406,2024,1,JAN,2024-01-02,Spain (Canarias),State (FIR),SCR,371596,363641.86,353834.48
549407,2024,1,JAN,2024-01-02,Spain (Canarias),State (FIR),CPF,389782,387070.04,380182.69
549408,2024,1,JAN,2024-01-02,Spain (Continental),State (FIR),FTFM,2453557,2399466.77,2354665.79
549409,2024,1,JAN,2024-01-02,Spain (Continental),State (FIR),SCR,2441031,2389573.74,2346268.1
549410,2024,1,JAN,2024-01-02,Spain (Continental),State (FIR),CPF,2435293,2403201.02,2364203.77
549411,2024,1,JAN,2024-01-02,Sweden,State (FIR),CPF,481827,479482.76,473624.59
549412,2024,1,JAN,2024-01-02,Sweden,State (FIR),FTFM,486613,483116.79,474905.79
549413,2024,1,JAN,2024-01-02,Sweden,State (FIR),SCR,469423,466112.61,458580.57
549414,2024,1,JAN,2024-01-02,Switzerland,State (FIR),SCR,276765,273129.42,262147.46
549415,2024,1,JAN,2024-01-02,Switzerland,State (FIR),CPF,262357,260727.98,253230.3
549416,2024,1,JAN,2024-01-02,Switzerland,State (FIR),FTFM,274151,270071.12,258752.6
549417,2024,1,JAN,2024-01-02,Türkiye,State (FIR),CPF,2552004,2490588.64,2428615.65
549418,2024,1,JAN,2024-01-02,Türkiye,State (FIR),SCR,2499087,2412148.63,2339660.2
549419,2024,1,JAN,2024-01-02,Türkiye,State (FIR),FTFM,2696150,2599965.62,2520424.87
549420,2024,1,JAN,2024-01-02,UK (Continental),State (FIR),CPF,1619684,1590304.61,1559501.72
549421,2024,1,JAN,2024-01-02,UK (Continental),State (FIR),SCR,1546690,1509511.56,1471447.96
549422,2024,1,JAN,2024-01-02,UK (Continental),State (FIR),FTFM,1605148,1563921.3,1524554.77
549423,2024,1,JAN,2024-01-02,UK-Ireland FAB,FAB (FIR),SCR,1798677,1757093.44,1719219.04
549424,2024,1,JAN,2024-01-02,UK-Ireland FAB,FAB (FIR),CPF,1908616,1875909.64,1844630.55
549425,2024,1,JAN,2024-01-02,UK-Ireland FAB,FAB (FIR),FTFM,1884700,1838366.64,1799070.99
549426,2024,1,JAN,2024-01-03,Albania,State (FIR),CPF,74945,74538.43,72186.08
549427,2024,1,JAN,2024-01-03,Albania,State (FIR),FTFM,76734,76121.92,72303.01
549428,2024,1,JAN,2024-01-03,Albania,State (FIR),SCR,72198,71670.21,68035.67
549429,2024,1,JAN,2024-01-03,Armenia,State (FIR),CPF,19047,18747.62,17861.67
549430,2024,1,JAN,2024-01-03,Armenia,State (FIR),FTFM,19406,19109.67,17934.22
549431,2024,1,JAN,2024-01-03,Armenia,State (FIR),SCR,26679,26418.49,25294.89
549432,2024,1,JAN,2024-01-03,Austria,State (FIR),CPF,559364,558337.13,549486.71
549433,2024,1,JAN,2024-01-03,Austria,State (FIR),FTFM,558503,556699.75,544420.23
549434,2024,1,JAN,2024-01-03,Austria,State (FIR),SCR,545053,543436.56,531676.46
549435,2024,1,JAN,2024-01-03,BLUE MED FAB,FAB (FIR),CPF,2835627,2810937.59,2761215.39
549436,2024,1,JAN,2024-01-03,BLUE MED FAB,FAB (FIR),FTFM,2846416,2798727.06,2738776.12
549437,2024,1,JAN,2024-01-03,BLUE MED FAB,FAB (FIR),SCR,2788391,2746186.78,2691529.5
549438,2024,1,JAN,2024-01-03,Baltic FAB,FAB (FIR),CPF,596574,592503.12,567200.46
549439,2024,1,JAN,2024-01-03,Baltic FAB,FAB (FIR),FTFM,605905,596434.53,565102.52
549440,2024,1,JAN,2024-01-03,Baltic FAB,FAB (FIR),SCR,582468,573967.37,545309.35
549441,2024,1,JAN,2024-01-03,Belgium,State (FIR),CPF,355819,353485.86,343858.62
549442,2024,1,JAN,2024-01-03,Belgium,State (FIR),FTFM,381107,374287.19,358643.01
549443,2024,1,JAN,2024-01-03,Belgium,State (FIR),SCR,386098,379516.39,364191.15
549444,2024,1,JAN,2024-01-03,Bosnia and Herzegovina,State (FIR),CPF,213568,212845.24,210479.64
549445,2024,1,JAN,2024-01-03,Bosnia and Herzegovina,State (FIR),FTFM,218421,218155.63,215070.0
549446,2024,1,JAN,2024-01-03,Bosnia and Herzegovina,State (FIR),SCR,212296,212173.65,209167.89
549447,2024,1,JAN,2024-01-03,Bulgaria,State (FIR),CPF,641962,640158.99,622942.25
549448,2024,1,JAN,2024-01-03,Bulgaria,State (FIR),FTFM,625861,623942.95,603859.84
549449,2024,1,JAN,2024-01-03,Bulgaria,State (FIR),SCR,595297,593426.51,575008.81
549450,2024,1,JAN,2024-01-03,Croatia,State (FIR),SCR,337214,336762.87,332062.74
549451,2024,1,JAN,2024-01-03,Croatia,State (FIR),FTFM,361931,361282.21,356141.23
549452,2024,1,JAN,2024-01-03,Croatia,State (FIR),CPF,361862,361470.82,357292.93
549453,2024,1,JAN,2024-01-03,Cyprus,State (FIR),FTFM,212696,207815.76,199423.81
549454,2024,1,JAN,2024-01-03,Cyprus,State (FIR),CPF,208580,206260.2,197724.4
549455,2024,1,JAN,2024-01-03,Cyprus,State (FIR),SCR,199665,194949.4,187936.79
549456,2024,1,JAN,2024-01-03,Czech Republic,State (FIR),CPF,340081,339193.04,332610.62
549457,2024,1,JAN,2024-01-03,Czech Republic,State (FIR),FTFM,340827,339241.31,330398.97
549458,2024,1,JAN,2024-01-03,Czech Republic,State (FIR),SCR,321497,319992.23,311827.3
549459,2024,1,JAN,2024-01-03,DANUBE FAB,FAB (FIR),FTFM,1426595,1420289.07,1374572.41
549460,2024,1,JAN,2024-01-03,DANUBE FAB,FAB (FIR),SCR,1346466,1340687.45,1298456.12
549461,2024,1,JAN,2024-01-03,DANUBE FAB,FAB (FIR),CPF,1449302,1444727.84,1404023.6
549462,2024,1,JAN,2024-01-03,DK-SE FAB,FAB (FIR),SCR,697003,692604.09,681700.05
549463,2024,1,JAN,2024-01-03,DK-SE FAB,FAB (FIR),FTFM,724698,719434.78,707265.36
549464,2024,1,JAN,2024-01-03,DK-SE FAB,FAB (FIR),CPF,713135,711667.49,703559.97
549465,2024,1,JAN,2024-01-03,Denmark,State (FIR),CPF,237573,237370.08,235247.34
549466,2024,1,JAN,2024-01-03,Denmark,State (FIR),SCR,236365,235314.79,231676.64
549467,2024,1,JAN,2024-01-03,Denmark,State (FIR),FTFM,245533,243993.3,240064.27
549468,2024,1,JAN,2024-01-03,EUROCONTROL Area (PRR),Area (FIR),FTFM,24998151,24140804.56,23933972.27
549469,2024,1,JAN,2024-01-03,EUROCONTROL Area (PRR),Area (FIR),SCR,24287511,23494552.41,23292535.96
549470,2024,1,JAN,2024-01-03,EUROCONTROL Area (PRR),Area (FIR),CPF,24838965,24258410.14,24103349.32
549471,2024,1,JAN,2024-01-03,Estonia,State (FIR),CPF,69066,68867.44,64677.6
549472,2024,1,JAN,2024-01-03,Estonia,State (FIR),FTFM,66596,66442.3,62239.89
549473,2024,1,JAN,2024-01-03,Estonia,State (FIR),SCR,61689,61489.69,57662.86
549474,2024,1,JAN,2024-01-03,FAB CE,FAB (FIR),FTFM,2245702,2231521.17,2189502.72
549475,2024,1,JAN,2024-01-03,FAB CE,FAB (FIR),CPF,2239239,2230215.34,2197669.56
549476,2024,1,JAN,2024-01-03,FAB CE,FAB (FIR),SCR,2149027,2136107.88,2096726.09
549477,2024,1,JAN,2024-01-03,FAB CE (SES RP1),FAB (FIR),FTFM,1664436,1653147.76,1617399.88
549478,2024,1,JAN,2024-01-03,FAB CE (SES RP1),FAB (FIR),SCR,1598292,1587779.05,1554294.95
549479,2024,1,JAN,2024-01-03,FAB CE (SES RP1),FAB (FIR),CPF,1662456,1655900.63,1628565.37
549480,2024,1,JAN,2024-01-03,FAB CE (SES RP2),FAB (FIR),SCR,1936002,1923866.68,1886851.85
549481,2024,1,JAN,2024-01-03,FAB CE (SES RP2),FAB (FIR),CPF,2025044,2017295.58,1986572.2
549482,2024,1,JAN,2024-01-03,FAB CE (SES RP2),FAB (FIR),FTFM,2026863,2013715.88,1974035.27
549483,2024,1,JAN,2024-01-03,FABEC,FAB (FIR),FTFM,6918009,6696452.65,6572768.52
549484,2024,1,JAN,2024-01-03,FABEC,FAB (FIR),CPF,6834085,6739891.48,6645097.1
549485,2024,1,JAN,2024-01-03,FABEC,FAB (FIR),SCR,6798379,6589544.21,6469856.85
549486,2024,1,JAN,2024-01-03,Finland,State (FIR),CPF,139628,139273.75,135754.92
549487,2024,1,JAN,2024-01-03,Finland,State (FIR),FTFM,141041,140652.44,136736.11
549488,2024,1,JAN,2024-01-03,Finland,State (FIR),SCR,130271,129906.79,126158.82
549489,2024,1,JAN,2024-01-03,France,State (FIR),CPF,3666698,3621360.51,3560396.03
549490,2024,1,JAN,2024-01-03,France,State (FIR),FTFM,3678858,3566527.65,3490215.08
549491,2024,1,JAN,2024-01-03,France,State (FIR),SCR,3622722,3516445.63,3442078.23
549492,2024,1,JAN,2024-01-03,Georgia,State (FIR),CPF,171083,170447.47,162247.88
549493,2024,1,JAN,2024-01-03,Georgia,State (FIR),FTFM,169854,168527.44,161163.77
549494,2024,1,JAN,2024-01-03,Georgia,State (FIR),SCR,149895,149050.02,142406.4
549495,2024,1,JAN,2024-01-03,Germany,State (FIR),CPF,2094353,2078414.99,2045488.0
549496,2024,1,JAN,2024-01-03,Germany,State (FIR),FTFM,2121735,2072641.2,2024117.27
549497,2024,1,JAN,2024-01-03,Germany,State (FIR),SCR,2066634,2021524.76,1975345.44
549498,2024,1,JAN,2024-01-03,Greece,State (FIR),CPF,839789,836119.77,822735.16
549499,2024,1,JAN,2024-01-03,Greece,State (FIR),FTFM,842616,833167.63,815886.36
549500,2024,1,JAN,2024-01-03,Greece,State (FIR),SCR,806452,799266.42,784626.99
549501,2024,1,JAN,2024-01-03,Hungary,State (FIR),CPF,513686,513009.03,504324.72
549502,2024,1,JAN,2024-01-03,Hungary,State (FIR),SCR,487299,485541.09,474502.86
549503,2024,1,JAN,2024-01-03,Hungary,State (FIR),FTFM,514351,512544.82,500769.04
549504,2024,1,JAN,2024-01-03,Ireland,State (FIR),CPF,339288,338939.29,335360.88
549505,2024,1,JAN,2024-01-03,Ireland,State (FIR),FTFM,308720,308009.37,303705.5
549506,2024,1,JAN,2024-01-03,Ireland,State (FIR),SCR,275540,275005.53,271270.71
549507,2024,1,JAN,2024-01-03,Italy,State (FIR),CPF,1651812,1638240.95,1606895.03
549508,2024,1,JAN,2024-01-03,Italy,State (FIR),FTFM,1656766,1629494.38,1590863.96
549509,2024,1,JAN,2024-01-03,Italy,State (FIR),SCR,1654245,1628341.59,1592291.48
549510,2024,1,JAN,2024-01-03,Latvia,State (FIR),CPF,75020,74710.91,69220.02
549511,2024,1,JAN,2024-01-03,Latvia,State (FIR),SCR,72864,72529.68,67490.28
549512,2024,1,JAN,2024-01-03,Latvia,State (FIR),FTFM,75791,75439.13,70050.28
549513,2024,1,JAN,2024-01-03,Lithuania,State (FIR),CPF,60714,60622.54,53955.09
549514,2024,1,JAN,2024-01-03,Lithuania,State (FIR),SCR,58618,58510.92,51624.61
549515,2024,1,JAN,2024-01-03,Lithuania,State (FIR),FTFM,61109,60932.44,53398.04
549516,2024,1,JAN,2024-01-03,Malta,State (FIR),CPF,136925,136732.47,135362.6
549517,2024,1,JAN,2024-01-03,Malta,State (FIR),SCR,121363,121275.53,120223.68
549518,2024,1,JAN,2024-01-03,Malta,State (FIR),FTFM,135081,134951.28,133509.09
549519,2024,1,JAN,2024-01-03,Moldova,State (FIR),CPF,1143,1144.41,870.6
549520,2024,1,JAN,2024-01-03,Moldova,State (FIR),FTFM,781,776.16,601.24
549521,2024,1,JAN,2024-01-03,Moldova,State (FIR),SCR,769,763.69,590.06
549522,2024,1,JAN,2024-01-03,Morocco,State (FIR),CPF,854779,851847.22,842080.49
549523,2024,1,JAN,2024-01-03,Morocco,State (FIR),SCR,834586,828022.16,817639.75
549524,2024,1,JAN,2024-01-03,Morocco,State (FIR),FTFM,852868,845334.94,834483.0
549525,2024,1,JAN,2024-01-03,NEFAB,FAB (FIR),FTFM,634037,624226.61,613023.56
549526,2024,1,JAN,2024-01-03,NEFAB,FAB (FIR),CPF,636923,628619.09,619229.25
549527,2024,1,JAN,2024-01-03,NEFAB,FAB (FIR),SCR,591037,581553.41,571389.76
549528,2024,1,JAN,2024-01-03,Netherlands,State (FIR),FTFM,467149,460007.3,446695.35
549529,2024,1,JAN,2024-01-03,Netherlands,State (FIR),CPF,461736,459172.1,449929.31
549530,2024,1,JAN,2024-01-03,Netherlands,State (FIR),SCR,449459,443080.72,430398.58
549531,2024,1,JAN,2024-01-03,North Macedonia,State (FIR),CPF,57578,57152.87,56186.52
549532,2024,1,JAN,2024-01-03,North Macedonia,State (FIR),FTFM,58952,58835.71,56822.55
549533,2024,1,JAN,2024-01-03,North Macedonia,State (FIR),SCR,56657,56588.64,54627.97
549534,2024,1,JAN,2024-01-03,Norway,State (FIR),CPF,352229,350864.31,348600.71
549535,2024,1,JAN,2024-01-03,Norway,State (FIR),FTFM,350609,347561.6,343997.28
549536,2024,1,JAN,2024-01-03,Norway,State (FIR),SCR,324523,321702.13,318389.46
549537,2024,1,JAN,2024-01-03,Poland,State (FIR),CPF,536553,535241.74,513780.61
549538,2024,1,JAN,2024-01-03,Poland,State (FIR),FTFM,544575,538082.65,511491.57
549539,2024,1,JAN,2024-01-03,Poland,State (FIR),SCR,523376,517556.36,493236.89
549540,2024,1,JAN,2024-01-03,Portugal (Continental),State (FIR),CPF,720157,718646.98,710718.58
549541,2024,1,JAN,2024-01-03,Portugal (Continental),State (FIR),FTFM,712230,709413.02,700228.53
549542,2024,1,JAN,2024-01-03,Portugal (Continental),State (FIR),SCR,691519,689635.53,681390.96
549543,2024,1,JAN,2024-01-03,Romania,State (FIR),CPF,810011,809018.37,783726.61
549544,2024,1,JAN,2024-01-03,Romania,State (FIR),SCR,750017,748137.59,722249.38
549545,2024,1,JAN,2024-01-03,Romania,State (FIR),FTFM,802439,800373.33,772110.03
549546,2024,1,JAN,2024-01-03,SES Area (RP2),Area (FIR),CPF,20391472,20039698.76,19845451.71
549547,2024,1,JAN,2024-01-03,SES Area (RP2),Area (FIR),FTFM,20436014,19836233.26,19592406.49
549548,2024,1,JAN,2024-01-03,SES Area (RP2),Area (FIR),SCR,19890220,19331582.43,19098838.39
549549,2024,1,JAN,2024-01-03,SES Area (RP3),Area (FIR),FTFM,18867949,18341139.52,18105730.69
549550,2024,1,JAN,2024-01-03,SES Area (RP3),Area (FIR),CPF,18793235,18489186.67,18300046.42
549551,2024,1,JAN,2024-01-03,SES Area (RP3),Area (FIR),SCR,18368710,17878137.66,17654123.23
549552,2024,1,JAN,2024-01-03,SW FAB,FAB (FIR),SCR,3321106,3256983.23,3207998.2
549553,2024,1,JAN,2024-01-03,SW FAB,FAB (FIR),CPF,3360276,3318448.36,3275173.96
549554,2024,1,JAN,2024-01-03,SW FAB,FAB (FIR),FTFM,3370067,3301374.4,3250081.86
549555,2024,1,JAN,2024-01-03,Serbia and Montenegro,State (FIR),CPF,414056,413188.71,407474.24
549556,2024,1,JAN,2024-01-03,Serbia and Montenegro,State (FIR),FTFM,409700,408677.43,400857.83
549557,2024,1,JAN,2024-01-03,Serbia and Montenegro,State (FIR),SCR,398339,397472.82,389996.93
549558,2024,1,JAN,2024-01-03,Slovakia,State (FIR),CPF,157257,156997.22,151452.95
549559,2024,1,JAN,2024-01-03,Slovakia,State (FIR),FTFM,157785,157381.09,150477.66
549560,2024,1,JAN,2024-01-03,Slovakia,State (FIR),SCR,149720,149368.93,143131.42
549561,2024,1,JAN,2024-01-03,Slovenia,State (FIR),CPF,91681,91596.26,90370.75
549562,2024,1,JAN,2024-01-03,Slovenia,State (FIR),FTFM,91398,91359.05,89822.93
549563,2024,1,JAN,2024-01-03,Slovenia,State (FIR),SCR,91930,91918.59,90449.15
549564,2024,1,JAN,2024-01-03,Spain,State (FIR),CPF,2643750,2609594.37,2568042.85
549565,2024,1,JAN,2024-01-03,Spain,State (FIR),FTFM,2658487,2600207.51,2550433.86
549566,2024,1,JAN,2024-01-03,Spain,State (FIR),SCR,2628598,2573221.9,2525606.2
549567,2024,1,JAN,2024-01-03,Spain (Canarias),State (FIR),SCR,353594,346506.62,337955.76
549568,2024,1,JAN,2024-01-03,Spain (Canarias),State (FIR),FTFM,374639,366880.37,358294.06
549569,2024,1,JAN,2024-01-03,Spain (Canarias),State (FIR),CPF,373048,370727.41,364713.76
549570,2024,1,JAN,2024-01-03,Spain (Continental),State (FIR),FTFM,2283848,2233327.14,2192139.8
549571,2024,1,JAN,2024-01-03,Spain (Continental),State (FIR),CPF,2270702,2238866.97,2203329.1
549572,2024,1,JAN,2024-01-03,Spain (Continental),State (FIR),SCR,2275004,2226715.28,2187650.44
549573,2024,1,JAN,2024-01-03,Sweden,State (FIR),CPF,475681,474572.42,468422.75
549574,2024,1,JAN,2024-01-03,Sweden,State (FIR),FTFM,479583,476221.33,467602.91
549575,2024,1,JAN,2024-01-03,Sweden,State (FIR),SCR,460560,457523.51,449949.95
549576,2024,1,JAN,2024-01-03,Switzerland,State (FIR),CPF,255461,253246.42,245425.89
549577,2024,1,JAN,2024-01-03,Switzerland,State (FIR),FTFM,268655,263820.65,252535.5
549578,2024,1,JAN,2024-01-03,Switzerland,State (FIR),SCR,270045,265572.16,254525.14
549579,2024,1,JAN,2024-01-03,Türkiye,State (FIR),CPF,2634411,2557243.09,2489794.37
549580,2024,1,JAN,2024-01-03,Türkiye,State (FIR),SCR,2563906,2478872.96,2409343.89
549581,2024,1,JAN,2024-01-03,Türkiye,State (FIR),FTFM,2757154,2662685.93,2585639.85
549582,2024,1,JAN,2024-01-03,UK (Continental),State (FIR),CPF,1594522,1572173.91,1541710.55
549583,2024,1,JAN,2024-01-03,UK (Continental),State (FIR),SCR,1507883,1470218.85,1431436.5
549584,2024,1,JAN,2024-01-03,UK (Continental),State (FIR),FTFM,1562442,1521308.38,1481139.61
549585,2024,1,JAN,2024-01-03,UK-Ireland FAB,FAB (FIR),SCR,1784925,1742266.66,1704188.3
549586,2024,1,JAN,2024-01-03,UK-Ireland FAB,FAB (FIR),CPF,1934333,1908143.34,1877591.76
549587,2024,1,JAN,2024-01-03,UK-Ireland FAB,FAB (FIR),FTFM,1872455,1825539.86,1786131.11
549588,2024,1,JAN,2024-01-04,Albania,State (FIR),SCR,75149,74586.3,71170.88
549589,2024,1,JAN,2024-01-04,Albania,State (FIR),CPF,77887,77499.75,75467.09
549590,2024,1,JAN,2024-01-04,Albania,State (FIR),FTFM,79977,79317.49,75701.48
549591,2024,1,JAN,2024-01-04,Armenia,State (FIR),SCR,28857,28558.9,27200.6
549592,2024,1,JAN,2024-01-04,Armenia,State (FIR),CPF,20946,20658.91,19494.9
549593,2024,1,JAN,2024-01-04,Armenia,State (FIR),FTFM,21061,20720.36,19264.75
549594,2024,1,JAN,2024-01-04,Austria,State (FIR),CPF,577223,576352.28,567268.41
549595,2024,1,JAN,2024-01-04,Austria,State (FIR),FTFM,577287,575257.92,562564.51
549596,2024,1,JAN,2024-01-04,Austria,State (FIR),SCR,567019,565196.66,553071.32
549597,2024,1,JAN,2024-01-04,BLUE MED FAB,FAB (FIR),CPF,2895851,2871527.16,2821251.62
549598,2024,1,JAN,2024-01-04,BLUE MED FAB,FAB (FIR),FTFM,2917529,2868682.75,2807275.01
549599,2024,1,JAN,2024-01-04,BLUE MED FAB,FAB (FIR),SCR,2861219,2818285.3,2763162.6
549600,2024,1,JAN,2024-01-04,Baltic FAB,FAB (FIR),CPF,626651,622047.47,597097.2
549601,2024,1,JAN,2024-01-04,Baltic FAB,FAB (FIR),FTFM,639995,629148.56,597572.04
549602,2024,1,JAN,2024-01-04,Baltic FAB,FAB (FIR),SCR,619298,609243.77,580105.27
549603,2024,1,JAN,2024-01-04,Belgium,State (FIR),CPF,355693,353549.24,344417.52
549604,2024,1,JAN,2024-01-04,Belgium,State (FIR),FTFM,380358,373960.86,358266.52
549605,2024,1,JAN,2024-01-04,Belgium,State (FIR),SCR,384470,378139.66,362837.3
549606,2024,1,JAN,2024-01-04,Bosnia and Herzegovina,State (FIR),CPF,212127,211969.37,209611.75
549607,2024,1,JAN,2024-01-04,Bosnia and Herzegovina,State (FIR),FTFM,219337,219027.35,215936.39
549608,2024,1,JAN,2024-01-04,Bosnia and Herzegovina,State (FIR),SCR,210064,209911.57,207158.6
549609,2024,1,JAN,2024-01-04,Bulgaria,State (FIR),CPF,650186,648028.51,629742.95
549610,2024,1,JAN,2024-01-04,Bulgaria,State (FIR),FTFM,638325,636401.32,615644.48
549611,2024,1,JAN,2024-01-04,Bulgaria,State (FIR),SCR,612594,610642.96,591460.95
549612,2024,1,JAN,2024-01-04,Croatia,State (FIR),FTFM,349161,348494.19,343436.62
549613,2024,1,JAN,2024-01-04,Croatia,State (FIR),SCR,332172,331758.19,327421.15
549614,2024,1,JAN,2024-01-04,Croatia,State (FIR),CPF,353144,352693.86,348528.69
549615,2024,1,JAN,2024-01-04,Cyprus,State (FIR),SCR,229873,224154.82,215665.08
549616,2024,1,JAN,2024-01-04,Cyprus,State (FIR),FTFM,245304,239101.93,228523.97
549617,2024,1,JAN,2024-01-04,Cyprus,State (FIR),CPF,239027,236527.39,226879.45
549618,2024,1,JAN,2024-01-04,Czech Republic,State (FIR),CPF,344869,344039.72,337577.31
549619,2024,1,JAN,2024-01-04,Czech Republic,State (FIR),SCR,323771,322244.29,313904.58
549620,2024,1,JAN,2024-01-04,Czech Republic,State (FIR),FTFM,346578,344932.08,336146.5
549621,2024,1,JAN,2024-01-04,DANUBE FAB,FAB (FIR),FTFM,1463622,1457462.31,1409986.54
549622,2024,1,JAN,2024-01-04,DANUBE FAB,FAB (FIR),SCR,1380304,1374499.98,1330890.02
549623,2024,1,JAN,2024-01-04,DANUBE FAB,FAB (FIR),CPF,1482927,1477966.31,1435609.54
549624,2024,1,JAN,2024-01-04,DK-SE FAB,FAB (FIR),SCR,730117,724370.69,713443.56
549625,2024,1,JAN,2024-01-04,DK-SE FAB,FAB (FIR),FTFM,749827,743283.98,731406.79
549626,2024,1,JAN,2024-01-04,DK-SE FAB,FAB (FIR),CPF,738133,736350.09,728428.52
549627,2024,1,JAN,2024-01-04,Denmark,State (FIR),CPF,242690,242374.17,240154.44
549628,2024,1,JAN,2024-01-04,Denmark,State (FIR),SCR,244678,243632.26,240043.63
549629,2024,1,JAN,2024-01-04,Denmark,State (FIR),FTFM,250231,248694.51,244814.02
549630,2024,1,JAN,2024-01-04,EUROCONTROL Area (PRR),Area (FIR),CPF,25527823,24926156.38,24768902.28
549631,2024,1,JAN,2024-01-04,EUROCONTROL Area (PRR),Area (FIR),FTFM,25634708,24767947.72,24558508.9
549632,2024,1,JAN,2024-01-04,EUROCONTROL Area (PRR),Area (FIR),SCR,24919308,24117590.74,23912838.35
549633,2024,1,JAN,2024-01-04,Estonia,State (FIR),CPF,69571,69349.27,64801.33
549634,2024,1,JAN,2024-01-04,Estonia,State (FIR),FTFM,67279,67086.93,62696.61
549635,2024,1,JAN,2024-01-04,Estonia,State (FIR),SCR,64725,64535.25,60467.29
